Timestamp,Event,Shop,Status,File Name,Detail
2026-02-03 13:14:37,SMART_DROP,shop1,SUCCESS,TC.jpeg,Code: 6407
2026-02-03 13:17:53,SMART_DROP,shop1,SUCCESS,TC.jpeg,Code: 4535
2026-02-03 13:22:01,SMART_DROP,shop1,SUCCESS,TC.jpeg,Code: 6641
2026-02-03 13:28:50,SMART_DROP,shop1,SUCCESS,TC.jpeg,Code: 3456
2026-02-03 14:18:57,SMART_DROP,shop1,SUCCESS,TC.jpeg,Code: 4404
2026-02-09 12:09:53,SMART_DROP,shop1,SUCCESS,TC.jpeg,Code: 9223
